qualification_id,call_id,lead_id,product_type,coverage_type,date_of_birth,zip_code,current_coverage_status,household_size,annual_income,aca_eligible,aca_subsidy_eligible,transfer_completed,transfer_agent_id,created_at
18eb80ec-f9eb-4d85-a97b-1038de3b2b96,09f4f2be-f965-4544-88ec-0409f6c66278,2194933c-b526-48bc-8008-fb97bb49e2b3,life,Variable,2000-09-04,61368,Variable,3,50323,True,True,True,9b474cdd-8fec-45f8-a109-38e789aeb3c2,2026-04-23T14:34:20.520325
80f1590e-e05a-471b-a73b-882d5368c245,7891cfdb-1876-402f-87d6-e545d680c3c9,52cfe5ad-3b23-4cdb-821c-5f64e4a9c744,health,Medicare Supplement,1986-11-11,81176,Medicare Supplement,4,48434,True,True,False,,2026-04-06T04:44:59.520325
f9cac87d-b6d9-427a-93d7-ccaac3dedeb4,28a00c08-0b64-48e3-9d14-ed9b08833867,b66e25e0-2153-4f4d-aa1e-1e85ea662d59,auto,Collision,1974-05-25,54392,Collision,5,122043,True,False,False,,2026-02-09T00:01:53.520325
a64e7375-3568-409f-be30-33b352973310,bed10352-9e93-41fc-816d-0934892a988b,a770ab55-4a5b-4e26-a2e4-1db535ad7e9c,home,Renters,1998-10-22,68351,Renters,1,28196,True,True,False,,2026-06-30T18:48:52.520325
06527312-c33a-4f83-aa69-b9bb0de9f739,be7b834d-2e22-4dfd-9a68-8bd43e9becd6,307edb1e-6495-4a08-a577-d3e9d4a962eb,home,HO-3,1978-05-07,47125,HO-3,5,22043,True,True,True,2e099964-b945-4362-a1ec-6ff09ced9327,2026-05-05T21:40:25.520325
ff20e9fc-f41d-4fd3-8f60-5465636e8763,5a6275c8-7792-4c14-9615-e9e277821203,e99105df-8ee9-4638-8d63-11dc9ab0686a,home,HO-5,1965-01-28,35575,HO-5,3,193518,False,False,False,,2026-04-11T15:25:58.520325
032d183c-5f7b-4a99-9eee-a73fd73faeda,b99b8042-eb71-487b-bfba-3ce60e71ea50,b266f54f-2009-48a8-8e59-e1915f44b963,home,HO-3,1990-02-22,74970,HO-3,1,25577,True,True,False,,2026-03-05T19:43:32.520325
afe17b79-2eff-44e2-83df-8ae187794805,6de225e8-792c-428e-8f8d-7e18267681a8,2891bbc0-f451-4fa4-a059-99185fac8f4e,auto,Full Coverage,2001-09-08,20332,Full Coverage,5,68214,True,True,False,,2026-04-18T04:54:04.520325
56d88840-990f-42eb-a0f2-c616872961fa,4e5ac3ee-e2ef-48d6-bfd5-6a9cf8e413ee,eaf38297-11ce-45b6-9360-10542f9f686f,health,None,1967-09-06,14897,None,1,51316,True,False,False,,2026-03-27T18:25:08.520325
13ac55c5-8421-46f2-84a1-164ba7a75acf,98dc9bfb-ec33-4822-a975-ff89ebc9aec3,77ec651f-f5a1-40ce-9b5a-7e699d1201f4,life,Variable,1990-12-25,32052,Variable,5,18097,True,True,False,,2026-02-07T19:31:38.520325
518b7c55-404b-4180-aa45-b499a592f4fc,e7d99734-5d1b-4aa2-9b6a-8d67bb09cb98,afe5db6f-dd9f-49d6-81c4-d5690b1cb251,auto,Collision,1982-09-18,18880,Collision,4,29231,True,True,False,,2026-03-06T21:23:05.520325
122b6a0e-c82d-4979-95ac-73af34cb3733,55f0d7fd-e383-4926-b8b5-468ea19402f8,b881fa13-ed2b-486a-8d07-bfed27384d74,home,None,1986-09-20,21123,None,6,117194,True,False,False,,2026-04-19T13:59:11.520325
37607f4a-efd5-4148-b46c-bee7fba8252b,db674f87-09f2-4163-a544-692ac645fd17,a3d16233-e0fb-4051-8df4-a7be4b094064,home,Renters,1993-05-01,44809,Renters,4,114664,True,False,False,,2026-02-25T10:47:26.520325
e4c9ec9f-a832-4cd7-b332-01449d13a3bb,c9aeaac9-cbca-43aa-89cc-772b6593ca6a,a649f569-97dd-4949-b417-f550f2546d21,health,Medicaid,1962-03-06,30868,Medicaid,2,65744,True,False,False,,2026-04-18T00:14:28.520325
9bc4c410-491a-45e4-a760-bb171a8ef3c1,398335d3-7e12-462a-accc-716433828aa7,d85aee22-df05-40e3-aa58-a22b4e1f7148,auto,Liability Only,1963-12-22,50577,Liability Only,4,26613,True,True,False,,2026-04-10T02:22:35.520325
c073eb7b-661d-47fe-8536-1cbfe56da56b,aaefb1c2-d357-4219-a80a-f15e722e0da7,d132b9b5-b80a-4cbf-aa49-a679f29c6a06,life,Universal,1974-10-14,20490,Universal,1,18633,True,True,False,,2026-06-30T05:24:13.520325
849224cd-ba7f-4cf1-a9b7-eda1366c81a5,59cfdaf2-5027-4ce5-b71c-2d6f65f8452c,9e20ccff-088e-4650-8b96-bf061f625e1a,life,None,1956-09-05,96430,None,4,48558,True,True,False,,2026-01-19T11:45:37.520325
d6f9347c-562d-4422-929a-7d5e9e7b08c5,77989f37-d831-42b2-8744-aedd3b1dda8d,325c8e0c-1230-4ea0-821a-44978656e6ac,home,HO-5,1960-07-20,60224,HO-5,6,51428,True,True,True,27fcbf73-9b8a-49f1-86fb-741c612bee2f,2026-04-16T23:23:23.520325
0d55f7a7-4d78-4dc2-9559-79284f304c52,adea5e9b-98dd-47b2-a9c9-3f22ef0f6a67,ed654331-7076-4357-a003-090937413f29,life,Universal,1960-07-11,47178,Universal,4,71297,True,True,True,6a770356-de05-4148-a176-a3550c938834,2026-04-29T13:44:21.520325
ebd7cfc3-e7c1-48e0-bf03-54b5392d335e,f23a882b-16d1-4e06-a30d-19d054fa9fa4,2194933c-b526-48bc-8008-fb97bb49e2b3,life,Variable,2000-09-04,61368,Variable,3,50323,True,True,False,,2026-07-08T23:18:09.520325
e3b1c24d-e269-4c45-8940-fdef881dd4ab,f78ebc38-e801-4a7a-9f53-3df604619470,2b5435e5-0ab1-47be-af96-dc9cd99193dd,life,None,1998-06-03,34233,None,6,234231,False,False,True,b6125648-6ed1-40d1-a876-fc1abe57dfae,2026-02-16T02:31:10.520325
b87f22b8-e596-4218-a67e-423992387845,1b1f2efb-486c-41ff-a90f-c088a614d8fa,fedde1b6-c0d4-4f1b-9b38-6719b146b7fb,home,HO-5,1972-01-26,54579,HO-5,4,150195,False,False,True,283e7eb4-1af3-4954-98a5-25201c2aeadd,2026-03-24T12:23:00.520325
9c42c472-02b1-43c4-b8be-055c1c7c59f4,36337554-1e7c-45b4-9d38-e9c8c9a87457,31886714-d05d-4513-9ef4-95f3a394c274,home,Renters,1969-07-04,70810,Renters,2,146310,False,False,False,,2026-07-04T14:52:18.520325
f92980a3-aa05-4f7d-8a5a-ea38a12e5831,f2397007-cbd5-4d6c-87f8-e947f8312e4d,089ad209-42ca-4d10-8b61-08394452440b,health,Medicare Supplement,1971-01-08,72324,Medicare Supplement,2,220739,False,False,False,,2026-05-11T11:45:09.520325
dce3e880-f293-4c82-8478-4f58a8b44770,a9b5fa24-a4da-44c3-8a8c-8d1f2d503550,a738e4ec-8dd7-4af7-b8ff-3361599edf3e,auto,Collision,1970-06-15,34318,Collision,1,118158,False,False,False,,2026-04-14T20:35:13.520325
0b367369-0b46-419a-8a50-dd14aa5d1f25,f79fd04c-48df-4763-a97e-ed39eb8bacff,6e7bb319-ba41-4ce5-9200-6f4e4aca1ac8,auto,None,1965-09-03,30210,None,5,74392,True,True,True,27fcbf73-9b8a-49f1-86fb-741c612bee2f,2026-03-31T17:24:50.520325
06cca16b-77b0-4795-8ad3-52f49fb62b4b,bfb20d38-1f82-478f-aa7f-de16fd4f2ea2,d33a6b22-2f3d-4d55-b525-0c7f91cda749,home,Condo,1999-06-22,11602,Condo,6,29130,True,True,False,,2026-06-08T04:59:05.520325
8b5cbaf6-9318-4624-a08d-6b5143e71f8a,da61f41b-cd45-42ac-b0aa-d90d79c9d0a8,17fa8078-e296-4a61-a5e3-27ac5dac1efc,home,HO-5,1983-03-04,83224,HO-5,2,37245,True,True,False,,2026-05-29T06:53:51.520325
5b4ac7ec-33a4-4fb0-b8b4-8c894418d63d,c2b1e168-3cb4-44ee-a4cb-d978690cb731,413e0996-b848-4ae4-add9-bfd723de2087,health,Medicare Supplement,1973-09-12,65545,Medicare Supplement,6,171482,False,False,False,,2026-06-03T00:05:31.520325
e20e7574-7a46-4d25-b4cf-c95b009cba00,20ae860f-2da6-4e06-8766-749f0af9e8e2,16b883ad-d6d9-40dd-b2bc-feb5bc68b2f4,home,Renters,1978-10-23,69355,Renters,2,41234,True,True,False,,2026-06-14T22:06:10.520325
91f733e1-1a2e-4f17-9dfb-675060843842,a81e896a-2ee1-4b81-917c-10ddd0105e49,dc25ecb0-bdfb-4e95-8960-2d1afceab3af,home,HO-3,1985-10-01,68017,HO-3,5,84654,True,True,False,,2026-02-26T09:01:59.520325
d8e6eae3-a591-47fb-bbf6-559a546cc32e,421ab7e1-bd27-4156-aa1f-2f516d0d4e76,2b5435e5-0ab1-47be-af96-dc9cd99193dd,life,None,1998-06-03,34233,None,6,234231,False,False,False,,2026-05-30T04:08:48.520325
83145582-6f69-4a06-a6d5-37440f73cf98,68b6521b-0a50-40cd-9ce2-15c63284900a,3888a3b3-34da-4e1f-b74c-f0524e668bcd,life,Universal,1988-09-13,99816,Universal,3,77957,True,False,False,,2026-06-28T04:05:22.520325
372713f4-75f5-4c2f-8de9-0b4875cd2755,b9e16ea8-3600-48e5-a68b-6da1204dd4c8,c13fc00b-205c-4d46-9c10-40e66578dd1d,life,Variable,1957-02-19,85617,Variable,3,20134,True,True,False,,2026-06-16T16:16:41.520325
73119a20-5bad-4898-aab6-87dfd9d21e51,cc0722ec-a1f0-4800-b78a-5368a0e52cb5,f4a9e218-b05c-4f25-a80e-cb3338cf48ca,auto,None,1965-05-06,85504,None,6,34361,True,True,True,925e9d81-7f51-43bb-bba9-a9658770181f,2026-03-01T13:33:20.520325
7d880993-0b0b-4e59-affe-753b4a14c043,962ea527-1d8a-46a2-84bd-13aec5dd5c92,904051ff-90d5-496f-9806-cd73e202706d,health,HDHP,1985-01-07,60930,HDHP,2,157047,False,False,False,,2026-01-28T18:59:35.520325
6d2b6b05-18e3-458b-b4c4-93e248005e90,7c176b18-d7d8-45fe-bdf1-c030cc0f50bf,e0ee6d47-076e-42fb-a3f2-5ced4c32bad8,home,HO-3,1962-07-19,71564,HO-3,5,164946,False,False,False,,2026-06-27T02:06:11.520325
6b14b759-0839-4524-96b5-6da340a5169f,d8909d35-146c-4964-a365-cfaa01d101c6,17fa8078-e296-4a61-a5e3-27ac5dac1efc,home,HO-5,1983-03-04,83224,HO-5,2,37245,True,True,True,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,2026-03-18T07:55:37.520325
f43d277d-3bd0-4651-ad0c-9e3e1cfb7aad,e7ba9161-bacd-4155-b2fe-b62595380589,e99105df-8ee9-4638-8d63-11dc9ab0686a,home,HO-5,1965-01-28,35575,HO-5,3,193518,False,False,False,,2026-04-11T16:23:33.520325
d90b9f48-0c8d-47f1-9c90-b4c419c73284,62866fb6-bd19-4856-9c3f-f70fe758e73e,b86acc29-8789-4b2d-874c-2f46e540df06,life,Universal,1981-02-26,62907,Universal,2,18343,True,True,False,,2026-06-06T14:18:07.520325
6b58b9d2-83dd-4acf-8764-4ee59ca60e37,f004a7ee-8f19-492f-9a57-a04a8fb45fd0,0ed1386c-e9d9-4866-80b3-b1e81bdfdeae,health,Medicaid,1960-10-17,27253,Medicaid,4,74826,True,True,False,,2026-04-24T01:14:53.520325
02b2ee6b-7e65-4f93-9ee9-c024fe73d70c,3bc4b518-50e1-4769-9d8e-349fe75a52b8,c13fc00b-205c-4d46-9c10-40e66578dd1d,life,Variable,1957-02-19,85617,Variable,3,20134,True,True,True,def78ae6-f80a-4f35-bac2-c8276cf9101f,2026-04-04T09:00:01.520325
b4bf274e-8ac3-4ab2-b2f0-fa7382e0c585,9329aa87-27cc-49cf-99a2-e2b2151275a3,76d2fc13-f70c-4f23-866f-bb31ff8a6da5,home,HO-3,2002-09-17,71589,HO-3,1,30533,True,True,False,,2026-02-26T09:41:59.520325
ba3566e2-f7a4-488d-88a0-d925cabc0210,a7e932f9-88e2-45bc-88d9-97fc954dc97f,3f99776e-2297-41b4-9219-fb3f968c7d2c,health,None,1961-04-01,60793,None,4,15957,True,True,False,,2026-04-05T14:28:15.520325
9d358b99-f233-43ce-847b-0305c86431ab,253a30fb-4d53-4b2e-a9d0-8c44d354cb50,d33a6b22-2f3d-4d55-b525-0c7f91cda749,home,Condo,1999-06-22,11602,Condo,6,29130,True,True,False,,2026-07-17T00:56:44.520325
0de92cf9-35ad-4445-b48f-a333ebec0e4f,96d7c77c-6b67-4710-999f-c75c435166a8,e959179f-0ab4-4608-9f75-05f7d601aca7,home,Renters,1959-03-03,84678,Renters,6,53555,True,True,False,,2026-02-25T10:31:46.520325
a499dc88-64fa-40b8-a1fd-c7b9ff9af0b5,88d6e13c-3183-4ede-987e-73c30dcaa842,da706fa4-37d6-40fb-a992-e638685c0bd5,life,Whole,1993-02-02,84738,Whole,4,98473,True,False,True,504540af-1b71-46ce-9177-acb43476987a,2026-06-09T03:40:44.520325
156e52e3-72e3-4dc4-91e3-f69d1609f10b,b080088f-c72c-42be-8c0e-8904b55304c5,1430ade7-0af2-4d93-b569-66058f1cb25f,life,Term,1954-08-07,70062,Term,3,25519,True,True,True,01eb6f7a-a7d7-40ca-bb39-d438ff4f6b06,2026-01-28T14:15:51.520325
e45588d3-27df-4bbc-806d-86229c9d5810,e21b926a-57ff-401f-be5e-74ecdffc7fea,0173289b-37fa-4e29-bb92-d2da931fed2c,auto,Full Coverage,1984-02-01,59834,Full Coverage,4,96514,True,False,False,,2026-06-30T12:38:36.520325
e0d4df12-368b-4a7b-b522-43bdd6970984,0140bfd1-56f9-47ae-84b4-035c2aa34730,77ec651f-f5a1-40ce-9b5a-7e699d1201f4,life,Variable,1990-12-25,32052,Variable,5,18097,True,True,False,,2026-03-07T12:00:51.520325
6a1463d9-9577-468f-8306-a5a4af952660,162b2086-729c-45b6-8a59-ec51a4403e47,53028ee1-5c72-447b-bf43-a38f7ea1018e,auto,None,1990-09-03,38503,None,4,36952,True,True,True,28b4a321-fe50-474f-939d-9dce8608da64,2026-02-16T13:34:24.520325
0a87333c-d3d3-449f-86d3-c665d7a58a74,141fa243-5762-42f8-9a12-2dd9362a7518,b86acc29-8789-4b2d-874c-2f46e540df06,life,Universal,1981-02-26,62907,Universal,2,18343,True,True,False,,2026-03-29T04:49:45.520325
82e222d9-ff9c-41cc-88b2-622f741c3247,73adbe50-ecfa-4ccd-a85d-da3e03f83b40,9e20ccff-088e-4650-8b96-bf061f625e1a,life,None,1956-09-05,96430,None,4,48558,True,True,False,,2026-05-05T20:26:30.520325
cb12fbfb-8ac7-4730-a03c-e6ec0521e2fb,fea92d54-8b85-46f5-92b7-8443992503c1,bdf3889e-e972-450d-85c9-37bcb4c9c823,health,Medicare Supplement,1993-08-20,75972,Medicare Supplement,5,27842,True,True,False,,2026-07-18T04:40:34.520325
12425e22-68c6-4aa6-a4de-8e058eeb722e,ec852a9c-6f3f-4e84-b845-fcca147e23ea,18b9681e-9c6b-47d5-9fc6-af5d1e5b07e9,life,Universal,1962-09-14,76500,Universal,6,77656,True,True,True,283e7eb4-1af3-4954-98a5-25201c2aeadd,2026-05-22T19:08:58.520325
9276ea64-43d4-47e8-af85-4a4fb9849502,12d17b37-82e8-4a77-80a0-893d6194078f,2194933c-b526-48bc-8008-fb97bb49e2b3,life,Variable,2000-09-04,61368,Variable,3,50323,True,True,False,,2026-01-29T03:47:13.520325
96487214-6e3b-468c-b4c7-f6aaff160489,588c8213-3651-4e51-b014-5597003e6277,756578f5-6053-458f-a405-a85d160853d1,health,HDHP,1994-10-14,99550,HDHP,6,30966,True,True,False,,2026-05-29T20:15:38.520325
e6275a07-2eab-41f4-aa9b-dd4e97f36ca6,41755ab8-40bc-4f09-a601-52f8c3847fd9,a738e4ec-8dd7-4af7-b8ff-3361599edf3e,auto,Collision,1970-06-15,34318,Collision,1,118158,False,False,False,,2026-02-23T07:33:33.520325
467348e7-94c0-43b6-97ea-4a3ecbce7a48,4d54c1cb-c906-49fc-a43a-6279e2164fe6,b5f9fe16-f1e8-43e3-9491-db28f7f3f29b,home,None,1971-02-05,91481,None,2,103938,False,False,True,def78ae6-f80a-4f35-bac2-c8276cf9101f,2026-05-28T18:45:04.520325
27a8762e-1357-4da9-a724-a5112f96141f,d3402a37-db38-4945-8812-d96f16436534,bd8184fa-b52f-47c9-bb13-b94839366799,life,Universal,1970-10-14,61088,Universal,2,43135,True,True,False,,2026-01-23T21:27:42.520325
72aa2efe-43a8-4d0d-9aa8-3f9a45b77234,64395798-6e56-4441-a00f-2bb38936fd21,5008f17e-28e5-4775-8fbd-3b99d9cc20e0,health,Medicare Supplement,2002-10-05,33771,Medicare Supplement,2,65972,True,False,False,,2026-02-13T03:30:48.520325
156afcc5-783f-465e-87a1-314eb6a3cd82,bfd4a4b6-1722-4203-80d6-d0748934f5a8,ffa9765e-134a-461b-9b06-56582ea5aae0,health,PPO,1956-04-19,41005,PPO,4,35692,True,True,True,e1d91940-b797-408a-9d2f-9f61f9da2a2a,2026-07-09T02:25:12.520325
924633c7-e735-4f6b-afc4-bf40410fbf86,32b15088-eabf-4e9e-955d-974e1c498af8,58357f55-6da8-40a3-b922-52e9211abb44,life,Term,1967-12-05,58967,Term,1,108913,False,False,False,,2026-04-17T03:43:36.520325
3b83dd60-2bf3-4a4a-ace1-5544df54f1c1,232bc99d-8d7c-4978-94d3-54c8311ec875,5008f17e-28e5-4775-8fbd-3b99d9cc20e0,health,Medicare Supplement,2002-10-05,33771,Medicare Supplement,2,65972,True,False,False,,2026-06-30T18:43:06.520325
c1ad4d50-4904-47b9-9e3e-4506af47465f,d0c99a2a-7d79-4521-a7b8-bc314ef00ffb,d170dc01-6092-4c2e-9a11-940aa680761f,life,Universal,1985-04-18,96410,Universal,2,109779,False,False,False,,2026-05-06T23:09:06.520325
9d853a88-7bc1-4625-b97d-62bfd2dea76c,6ed1b0cd-7dbb-40a7-a6eb-519b97369da4,a04b183d-8196-46d6-8afb-8bd40b212d09,life,None,2000-10-05,15168,None,3,69965,True,False,False,,2026-04-07T20:57:12.520325
c9b1455f-4fc9-431d-9654-214b49366385,d74ad86b-997d-441d-88db-eb8871cd6146,725cab23-9a4b-4471-9508-f2dcf9a1af42,auto,None,1993-05-26,14337,None,6,35924,True,True,False,,2026-03-03T12:15:33.520325
59298adf-83db-46ce-83ec-e9b1ea61365f,896ae927-7f84-431e-aab2-cbb763b528b2,a904b8ad-773c-4cd5-a6df-0f6eb9699626,home,HO-3,1958-04-02,69424,HO-3,2,22118,True,True,True,7734ed34-1d73-4b59-8c9b-43ae35026f9d,2026-06-24T04:43:30.520325
61dff796-76a2-4909-81d3-c6d4837c48a2,bd8419c0-ad40-4984-9134-c3bc77514699,1430ade7-0af2-4d93-b569-66058f1cb25f,life,Term,1954-08-07,70062,Term,3,25519,True,True,False,,2026-05-16T08:50:23.520325
d2d0c24d-7c9c-4c14-8dd2-9a5c608e277c,8f7383ca-ec52-4842-a8b5-4805389094f9,b19867b3-944d-425f-93ce-caab3de997cc,health,HDHP,1987-12-19,48206,HDHP,4,62068,True,True,True,4e194719-3bb8-4772-8379-848532265f67,2026-02-07T21:09:06.520325
486a3737-46fc-4db0-9f64-cb5241132af3,76ca8d7f-54c8-4a18-9b66-2ede4972570b,2b5435e5-0ab1-47be-af96-dc9cd99193dd,life,None,1998-06-03,34233,None,6,234231,False,False,False,,2026-06-10T14:40:09.520325
2e8c5b80-06dd-4f2b-af85-5a37e8d1f68f,40a7bd27-9828-46f0-ba44-a02999587c1d,58357f55-6da8-40a3-b922-52e9211abb44,life,Term,1967-12-05,58967,Term,1,108913,False,False,True,b6125648-6ed1-40d1-a876-fc1abe57dfae,2026-06-25T01:57:22.520325
5690d2a9-b350-4522-b2d7-4496bfc5aaae,2f9132e4-dfa0-4899-84ef-bb416ab8f1bc,5f7c8ded-1385-4278-9814-15e860db8c8f,health,EPO,1964-03-03,18423,EPO,3,17042,True,True,True,4e194719-3bb8-4772-8379-848532265f67,2026-03-05T05:25:34.520325
cc7bf910-55b0-48c9-8100-eeada31cb22a,a4ad9a0f-8980-4d14-9443-fb4244134982,a617fb79-6b6d-445b-b94b-8bf5272caf82,health,Medicare Supplement,1984-07-25,28551,Medicare Supplement,5,28843,True,True,True,03711bc5-9094-416e-83bd-82e76be4a5c5,2026-06-08T02:59:50.520325
d66bc21a-9844-4ac9-b611-cbba27e21743,1643bc22-65a4-4410-a2a4-a6bcd9bd81a6,6c7635d1-6da9-4cff-b0c0-65a011a07f5a,life,Term,1959-01-22,93203,Term,5,52830,True,True,True,0d79d4c8-e847-4662-912e-9e777b93965f,2026-04-14T06:33:52.520325
94884971-22c2-4137-a2e6-f9a5dc7d85b3,213a3a14-d7da-4c20-a3af-e31a75cb4b99,1cb5df03-b362-4f2f-bd69-cf8350738bce,home,Condo,1982-02-25,33819,Condo,4,83147,True,False,False,,2026-04-28T09:31:40.520325
5d2c4efd-f5a9-4432-b782-b51629904fe4,0c5063fd-8bb8-4234-beb9-f6b3821d878e,38cc946b-f7de-437d-92f7-d4b0060eede9,health,HMO,1998-02-16,36560,HMO,5,99455,True,False,False,,2026-05-04T20:40:22.520325
58e5b50e-3916-4b87-97be-cd42230a01de,ee3977a8-f7aa-4c35-a842-5265b0863624,3888a3b3-34da-4e1f-b74c-f0524e668bcd,life,Universal,1988-09-13,99816,Universal,3,77957,True,False,False,,2026-06-29T23:09:55.520325
0b175c70-a33b-40b7-b189-8efef14220d8,1eda3071-f254-4734-8289-881eeeb5b21b,99ec0bcb-120b-422e-a968-ac93a799699b,life,None,1979-03-04,67028,None,6,30571,True,True,False,,2026-03-13T16:48:37.520325
7ad0f928-29a8-4eda-b1e9-992cae8ac16b,03e8e4da-0848-4c50-80ca-185cad3bd9d6,9c73677e-a65a-404d-b5f0-0680e2c55b00,auto,Comprehensive,1977-10-24,73691,Comprehensive,1,64485,False,False,False,,2026-03-18T20:26:56.520325
ad1f1ad6-f7f9-4947-abf1-230224346315,dccb8189-996c-4e80-9828-fc8318b87a3f,0ed1386c-e9d9-4866-80b3-b1e81bdfdeae,health,Medicaid,1960-10-17,27253,Medicaid,4,74826,True,True,False,,2026-04-28T18:29:14.520325
af6b9c33-9ad8-4a30-858f-0ed214dfd9ca,87106822-2cbd-4ac0-b2fa-f0be05d2130c,58357f55-6da8-40a3-b922-52e9211abb44,life,Term,1967-12-05,58967,Term,1,108913,False,False,False,,2026-04-03T18:53:02.520325
9ef4ffeb-20ca-422a-9792-2283a555f7f5,58d91280-ae0e-4d13-b547-e5b05f402aad,f841be59-4805-4631-a7b5-84820eccad03,home,Condo,1963-03-22,64823,Condo,1,51400,True,False,True,def78ae6-f80a-4f35-bac2-c8276cf9101f,2026-03-17T11:30:46.520325
c953eb1b-4728-4978-843a-54a4a223dd40,337e6953-70fa-42aa-9148-e7e28e02bd85,f4a9e218-b05c-4f25-a80e-cb3338cf48ca,auto,None,1965-05-06,85504,None,6,34361,True,True,False,,2026-04-30T15:46:12.520325
3364ff55-6f2e-4434-a8c3-31dfb0d2f664,cdcf848b-b7d6-4596-990d-d6401926f491,d159da94-f43c-414b-94e7-ff6d2155bad0,health,Medicare Supplement,1961-07-05,10369,Medicare Supplement,2,33690,True,True,False,,2026-06-08T23:56:57.520325
19d6de3f-cd61-4276-9ef3-ff24c1373ca3,642131c1-86ac-40b8-8ac6-eb052899e13d,5bdc2c2b-620d-4859-a850-9184eb91cdf0,home,HO-3,1970-03-13,61871,HO-3,5,146186,False,False,False,,2026-02-27T04:09:00.520325
f3ba3f1a-c736-4b84-8803-7149153d08fb,bd0d0bd2-5718-4b86-ae33-2e3170b51252,8589a3b8-43e3-4385-aefc-0668563c6c3f,health,HDHP,2004-12-02,60504,HDHP,6,119063,True,False,False,,2026-06-18T18:05:41.520325
24a3b3b8-f91d-449d-9a3e-b6712d35360d,d5c75caa-2c4b-4731-b1b9-246905d9c5c6,b5f9fe16-f1e8-43e3-9491-db28f7f3f29b,home,None,1971-02-05,91481,None,2,103938,False,False,False,,2026-05-02T21:51:34.520325
f20abc06-3002-469d-899b-7dc5df3c4a79,ab3021ed-1ccf-4abc-9f05-96c501860a22,99ec0bcb-120b-422e-a968-ac93a799699b,life,None,1979-03-04,67028,None,6,30571,True,True,True,0d79d4c8-e847-4662-912e-9e777b93965f,2026-03-02T06:33:12.520325
b81de351-0aa1-471f-9beb-cdb06b3710fc,a99e54f7-0520-4e4c-ae7e-93f9fcaac030,f841be59-4805-4631-a7b5-84820eccad03,home,Condo,1963-03-22,64823,Condo,1,51400,True,False,False,,2026-01-21T12:14:44.520325
71c2cecf-d977-4e3c-bf6d-c9d6cb77d05d,8fd5669a-c271-468d-9f2e-55fd514143d6,7ec12429-7103-4f8d-b7e2-6a55c3a8dad2,health,None,1957-06-02,92514,None,4,60806,True,True,False,,2026-06-05T09:31:33.520325
ca193afe-315f-4cb3-b3d0-0d9086774a94,3a0f0f5d-a7fc-402d-9ef4-d221e76f05c9,30a3ef2f-c09a-429c-81f6-b61e45163258,home,HO-3,1972-10-24,59993,HO-3,4,116588,True,False,False,,2026-05-30T08:46:43.520325
b1136087-a115-4db9-bc0b-5cfa584ce9d0,75f3a49f-4185-43b8-9a99-4f6ea6e2badb,27acca1e-2bb5-4e78-8539-2edf23be6ba5,life,Universal,1996-01-03,69579,Universal,2,77988,True,False,False,,2026-06-11T08:47:31.520325
fcb6ae55-a0df-472c-8be4-1d82e266da19,1e042756-bc99-48d0-800c-f4e65cecfecb,d7de904f-a998-4b1b-a8c5-c58869989aeb,home,HO-5,1995-01-08,56309,HO-5,1,42628,True,False,False,,2026-03-04T17:15:06.520325
7d616853-3aaa-426f-a216-aeabe24d3a2c,20c81ab6-d3f8-4736-bcb8-10f67a031a0e,3e5e1766-d0a8-4b3a-aed6-b294bc091b36,auto,Collision,1994-10-10,93288,Collision,3,156444,False,False,False,,2026-05-30T06:06:28.520325
7aa51075-ce75-40e5-b842-d6ea697947dc,dce405c6-8a47-4109-bf41-2d1ae5da7bc4,93e401b5-b712-42f3-8003-999aa2d6c19c,health,HDHP,1973-09-04,87687,HDHP,1,224555,False,False,True,ac412db4-3110-46a2-baee-639bc02e6acb,2026-02-17T17:13:18.520325
7f143966-8540-41ef-9a7b-a855c2803474,9cf48934-3fb5-407e-8224-17f1d945de12,59708ea0-20ad-4665-b00b-67764112f35f,auto,Comprehensive,1980-02-14,17398,Comprehensive,3,465969,False,False,False,,2026-06-22T00:58:13.520325
67e84eb4-54b6-40e3-9ad3-808651aa4c03,8121b383-4669-4629-ae08-c360061f5501,17fa8078-e296-4a61-a5e3-27ac5dac1efc,home,HO-5,1983-03-04,83224,HO-5,2,37245,True,True,False,,2026-06-11T09:51:59.520325
4c9f028b-d05b-4ddf-a7bb-00a7192bab60,086d1f6d-4d4c-4da8-8353-67542751101c,99ec0bcb-120b-422e-a968-ac93a799699b,life,None,1979-03-04,67028,None,6,30571,True,True,True,925e9d81-7f51-43bb-bba9-a9658770181f,2026-05-13T01:46:26.520325
ffcf9c97-a4e7-4643-85ad-c0b8d9491880,a7bedf67-d397-4499-9e8a-d0d15bcef93e,53028ee1-5c72-447b-bf43-a38f7ea1018e,auto,None,1990-09-03,38503,None,4,36952,True,True,False,,2026-07-06T20:00:19.520325
70ff9c59-4a25-4780-890f-07b4a54b86e9,b913930e-f537-414a-9f53-e85bc2f350cd,fc0b9516-2a2c-4d7c-a9a5-582672a31108,life,Term,1978-06-05,64187,Term,5,45473,True,True,True,283e7eb4-1af3-4954-98a5-25201c2aeadd,2026-05-31T14:18:05.520325
