feature_row_id,lead_id,vertical,state,lead_score,dnc_flagged,n_call_attempts,avg_sentiment_score,has_consent,converted,hc_specialty,hc_payer_id,ar_original_balance,ar_current_balance,ar_account_age_days,ar_sol_expired,ar_debt_type,ins_product_type,ins_household_size,ins_annual_income,ins_aca_eligible,ins_tobacco_user,re_interest_type,re_budget_min,re_budget_max,re_timeline_months,re_pre_approval
19e66979-ebe0-47ff-9886-8419ec271dc6,ebf759f7-d32f-4488-ade3-fe75aeb0e78a,RealEstate,OR,84.0,0,7,-0.0209,0,1,,,,,,,,,,,,,buyer,250000.0,400000.0,24.0,In Progress
a4bdf563-6f07-4798-8fea-45da922a7fc6,8ddf86d8-b9be-4fdc-8383-5629d64450a9,Healthcare,IN,68.0,1,0,0.0,1,0,Orthopedics,BCBS001,,,,,,,,,,,,,,,
b950d16e-0ab7-41ab-a4be-0892b04050f3,f5804efe-8bca-4d4f-aa28-148d29622e0f,AR,NH,2.0,0,7,-0.1436,0,0,,,37322.27,33707.83,1556.0,1.0,Payday Loan,,,,,,,,,,
29797fc1-2a0f-4fdc-891b-321dbb1948e2,ced53c64-0859-4621-bd3d-8adcf785bc9a,Healthcare,UT,35.0,0,0,0.0,1,0,Mental Health,HUMANA005,,,,,,,,,,,,,,,
ee19f9cd-166a-4610-847a-3da10677ab85,90104dca-00ab-426a-ba8e-b79bb735001f,RealEstate,NY,,0,6,0.1336,0,1,,,,,,,,,,,,,buyer,100000.0,250000.0,3.0,Approved
091e6d3a-05e0-48d1-bc35-58ca1c639f14,eb26ae4f-2bba-491a-9757-e9d5f5c83965,AR,OH,63.0,1,0,0.0,0,0,,,29023.0,32104.02,2752.0,1.0,Payday Loan,,,,,,,,,,
4436cc6f-1aba-4d75-94f7-8c3564ceb1ba,a19d0bf9-cb01-4271-8c27-7a1edaaae580,RealEstate,WI,54.0,0,8,0.2163,0,1,,,,,,,,,,,,,seller,900000.0,1500000.0,6.0,
d68f7a29-2218-4125-af5f-7ca20534f429,2f3ce343-00a9-47f0-a92d-86df10269033,Healthcare,IL,42.0,0,0,0.0,1,0,Cardiology,BCBS001,,,,,,,,,,,,,,,
8a5c524e-cd27-4edd-8e3c-ff10d645d2bf,dd983f9b-38f1-4d32-a14d-6386326b0a35,Healthcare,CA,,0,6,0.044,1,1,Gastroenterology,MAGELLAN010,,,,,,,,,,,,,,,
b23cca92-408b-4452-bd86-b5102ef7f26d,51deb2ac-07fb-4719-8463-df2948c4414a,AR,NV,54.0,0,3,0.5088,0,1,,,38321.85,39670.42,1735.0,0.0,Auto Loan,,,,,,,,,,
6bdbc34f-8e9f-465f-ad11-5b3b8e98db51,8495f3d4-b0e0-4838-b448-0817cdadc0d6,AR,CT,61.0,0,0,0.0,0,0,,,26657.69,22757.31,532.0,0.0,Utility Bill,,,,,,,,,,
36acedf4-38d8-4d3c-816b-dd3dcfcd4f89,18bad462-cf21-4c16-a928-851a87451dee,AR,NH,43.0,0,7,0.1791,0,1,,,6181.79,6206.13,2484.0,1.0,Credit Card,,,,,,,,,,
1d02b5d3-f710-4349-9e3a-97e63ef20ab0,55f0eb01-20b1-47e0-a95f-0a912455edc0,Healthcare,AL,42.0,0,0,0.0,1,0,Pulmonology,ANTHEM009,,,,,,,,,,,,,,,
64fc4381-8e6e-4e8a-842a-6e27385b5372,b25985c2-0fc8-407a-aa06-67c018a1bbb3,AR,MI,94.0,0,0,0.0,0,0,,,20716.44,20691.15,3322.0,1.0,Personal Loan,,,,,,,,,,
0ec593c6-0cc6-4228-af34-179791c9e913,ba17c405-72ce-4bdd-8037-f1a9dab1e54b,AR,MO,,0,0,0.0,0,0,,,16645.36,14298.45,392.0,0.0,Credit Card,,,,,,,,,,
a198a793-0fdd-4f27-8c5b-32c806666745,cc970529-4f4b-4867-be53-48204c05ec46,Healthcare,IL,14.0,0,3,0.493,1,1,Orthopedics,MOLINA006,,,,,,,,,,,,,,,
73c6f0ff-7fd8-4f3f-96b0-fefe148409a8,750fdad7-5406-4961-a11c-1d69a51daa80,Healthcare,MD,54.0,0,3,-0.0506,1,1,Orthopedics,ANTHEM009,,,,,,,,,,,,,,,
dcf8d359-baad-4c4d-9bd2-d0d23de74eb8,eb525ce2-0c9e-4c91-8158-b3b1038cae36,Healthcare,AZ,21.0,0,8,0.2325,1,1,Neurology,CIGNA003,,,,,,,,,,,,,,,
6ad52f17-45f2-4808-84ce-3bcdd0a9b8fb,0cfb26f6-5fbc-4576-b499-ef9a67672458,RealEstate,WI,,0,7,-0.0472,0,1,,,,,,,,,,,,,seller,250000.0,400000.0,6.0,
9a18da8c-a597-434c-b8c6-8415b7e83fcf,b15ddc57-3c95-44a5-99b3-e3b4a0132012,Healthcare,NH,59.0,0,12,-0.1244,1,1,Endocrinology,MAGELLAN010,,,,,,,,,,,,,,,
16a25657-a113-48bf-9eeb-8ad5dbd592ed,5d54dab5-6921-4f43-9e68-b82c53a0ef6e,AR,MI,64.0,0,8,0.2596,0,1,,,36300.45,35019.45,1388.0,0.0,Utility Bill,,,,,,,,,,
79d00b3c-8da1-487a-aeb3-82050cf07ea0,c733c46c-7333-4a9f-b323-ac55acdf740c,RealEstate,TN,77.0,0,10,0.1051,0,1,,,,,,,,,,,,,buyer,400000.0,600000.0,24.0,In Progress
a280be38-a3a7-4ff8-9b98-5bae4fbd1fd1,db81d83b-eda4-4ca2-b454-0b5bad3f893a,AR,WV,92.0,0,5,0.1698,0,1,,,37092.74,42053.69,3297.0,0.0,Auto Loan,,,,,,,,,,
08db16fe-fa1c-4643-9da6-298e96f46b18,a844cc9c-2d53-47f3-a08f-328408f31ffe,Healthcare,NM,73.0,0,6,-0.1437,1,0,Gastroenterology,MOLINA006,,,,,,,,,,,,,,,
b5b1fb73-4113-4128-84c1-9b4ac14e935e,ca7ef73b-9946-4810-859b-af5119a8ed87,Healthcare,WV,77.0,0,2,-0.0052,1,0,Endocrinology,CENTENE007,,,,,,,,,,,,,,,
eb1da4c7-eb5d-4d37-ae4b-a6ed77931d44,d2800ed9-4f77-466a-91b7-1072f6977eb5,AR,MT,88.0,0,0,0.0,0,0,,,8881.07,9066.28,534.0,0.0,Payday Loan,,,,,,,,,,
9ab7f208-0bab-47ef-9f50-d02221716461,f057ddaf-62c1-443f-a62f-668f29799eb9,RealEstate,AK,14.0,0,0,0.0,0,0,,,,,,,,,,,,,seller,400000.0,600000.0,3.0,
f330046e-a8b4-4670-8a24-135fc6d16e91,64525191-4918-4292-9768-83a36523ea92,RealEstate,NE,58.0,0,6,-0.3894,0,0,,,,,,,,,,,,,buyer,250000.0,400000.0,6.0,Not Started
7f12b00f-184c-4bb2-b163-38d9e52ad2b2,48fc715c-bfbf-4e89-b1c8-bc00910ac7a6,Healthcare,AL,58.0,0,6,-0.0071,1,1,Mental Health,UHC004,,,,,,,,,,,,,,,
51684e92-4f70-43c8-a479-eb05797400c4,600170fa-9b3e-4f9f-8cdf-fb7851465b7e,AR,VA,20.0,0,8,-0.2444,0,1,,,40548.43,40035.43,3093.0,1.0,Medical Debt,,,,,,,,,,
0678b11c-4f40-4d36-8e93-393389496a16,f9b24a39-9cde-4548-b9e8-37f4eba68e7a,AR,OH,32.0,0,8,-0.0551,0,1,,,40938.77,41587.53,1774.0,0.0,Student Loan,,,,,,,,,,
d51fbc92-dfe7-486a-b206-02d1e3fc36d7,b3f44074-5238-44c8-9743-8c2ca2b63daa,RealEstate,AZ,62.0,0,4,-0.0804,0,0,,,,,,,,,,,,,seller,600000.0,900000.0,12.0,
4d23a432-407a-46e3-aeff-89291e170633,ea80429e-ef9a-4e7c-bc3e-c20a0f63efde,Insurance,CO,,0,7,-0.0497,1,1,,,,,,,,home,3.0,96179.0,1.0,1.0,,,,,
e6d4cb0a-4f93-42c9-b45d-125c71c5dd6a,6c7635d1-6da9-4cff-b0c0-65a011a07f5a,Insurance,UT,39.0,0,6,-0.0633,1,1,,,,,,,,life,5.0,52830.0,1.0,0.0,,,,,
5a106ca6-67a5-47cd-8a33-3216c4cfedda,150a0fa0-6a9d-41ed-9972-cfc0265d10ae,Insurance,RI,85.0,0,0,0.0,1,0,,,,,,,,life,1.0,15457.0,1.0,0.0,,,,,
a1e1e8a3-e8f4-4d38-9075-3bf56f0e3e9e,f7c31a4a-7f04-44c4-be2a-ad8bd9a83281,AR,HI,51.0,0,0,0.0,0,0,,,14859.24,15415.01,2657.0,1.0,Utility Bill,,,,,,,,,,
2a965b25-cf7e-470a-a852-49b73341527a,5cd0a41e-e880-486d-bb68-59ce5555ba89,Healthcare,AL,72.0,0,3,0.2343,1,1,Neurology,MAGELLAN010,,,,,,,,,,,,,,,
6aff78d3-072d-4c32-8a10-e2db1540c970,25aba78e-0e1a-42db-9240-7f933fda7fbc,Healthcare,CT,81.0,0,12,-0.0075,1,1,Orthopedics,MOLINA006,,,,,,,,,,,,,,,
3eafd151-b5c9-44bf-a574-d80892a57182,0bf9da30-a7e3-4926-92bc-bf0be002b9aa,Healthcare,NC,26.0,0,5,0.0268,1,1,Mental Health,AETNA002,,,,,,,,,,,,,,,
b491f939-06eb-43e6-a1d3-14dcd09d53bf,f4fe0f72-3f7b-40b5-ab66-f810b7777aaf,Insurance,KS,26.0,0,0,0.0,1,0,,,,,,,,auto,6.0,87595.0,1.0,0.0,,,,,
8fd54bc7-70f7-4f7e-a746-9a75e54a9c9f,c99cfdb2-4ef2-4828-bf5c-6d4480b81910,Insurance,TX,,0,11,0.0016,1,1,,,,,,,,home,4.0,57117.0,1.0,0.0,,,,,
7635e485-d123-4415-8745-05ea5d3895b6,a754f2b6-fa16-41d9-99d5-f4a75ed56e6e,RealEstate,IN,100.0,0,7,-0.0334,0,0,,,,,,,,,,,,,seller,400000.0,600000.0,3.0,
e177f826-49d5-45dd-9214-2d6482c80b93,30a3ef2f-c09a-429c-81f6-b61e45163258,Insurance,MS,32.0,0,12,-0.0396,1,1,,,,,,,,home,4.0,116588.0,1.0,0.0,,,,,
5e3b55cc-5d59-44d6-8196-59ff7006ee14,64cdeab7-5125-468a-8fc9-4cad86a7b97f,RealEstate,MD,53.0,0,6,0.1622,0,1,,,,,,,,,,,,,seller,100000.0,250000.0,3.0,
ca4e4d83-a991-4f56-8805-d4a6fa3704b5,e615e00d-0e1a-482e-9939-b0748f423c9f,AR,MS,62.0,0,8,-0.0223,0,1,,,18691.05,18045.23,249.0,0.0,Personal Loan,,,,,,,,,,
8354e6a7-cfe8-4a96-9a34-9902e4078896,7b50e2b2-d4ac-4c07-a180-ceb4cc8e78bf,AR,MS,18.0,0,0,0.0,0,0,,,11284.7,10815.53,231.0,0.0,Student Loan,,,,,,,,,,
1e748f45-d2f0-4a88-bbdd-5581a27a7904,89b99d80-1254-401e-b6a2-418050f09dfc,Healthcare,RI,38.0,1,0,0.0,1,0,Cardiology,CENTENE007,,,,,,,,,,,,,,,
07d677ef-3065-4e6a-92ef-78898c0564e6,bb5471a8-6990-415c-9c9a-9f41d72bd994,RealEstate,TX,,0,9,0.0064,0,1,,,,,,,,,,,,,buyer,100000.0,250000.0,24.0,Approved
0eb1a8aa-5551-40fc-9b9f-1bcc797d35c8,2ebc734b-f64f-4b9c-8f4c-faf9ec4ea255,AR,NE,7.0,0,10,0.0028,0,1,,,8349.86,7433.88,853.0,0.0,Medical Debt,,,,,,,,,,
bd1feea3-96db-41a8-983d-658bb002b907,5f7c8ded-1385-4278-9814-15e860db8c8f,Insurance,WI,,0,7,0.0393,1,1,,,,,,,,health,3.0,17042.0,1.0,0.0,,,,,
bfbe261f-385a-464c-82b1-22179c5d7cc1,87b8373e-0657-4853-8996-eced864edb02,Insurance,TX,46.0,0,8,0.0955,1,1,,,,,,,,health,3.0,192027.0,0.0,0.0,,,,,
6538165b-cc4d-4309-9c38-b6e88dea3dc6,a63b5d95-9360-422a-90e9-b70379c923f1,RealEstate,MO,79.0,0,6,-0.3265,0,0,,,,,,,,,,,,,buyer,100000.0,250000.0,12.0,Approved
a5755913-258d-42aa-adc5-c0c651f43fe9,36da17eb-11e3-4529-bc84-a13f687dccaa,AR,NM,78.0,1,0,0.0,0,0,,,1240.05,1071.06,1565.0,0.0,Utility Bill,,,,,,,,,,
9bacfcb4-c30c-44b6-9ecb-4fcc86e871b3,2b00def3-6297-4aa1-810f-9170ac25328e,Healthcare,NV,59.0,0,7,0.1331,1,1,Neurology,MAGELLAN010,,,,,,,,,,,,,,,
5a32fe0b-3164-4932-8aa5-756e9a5bac03,9265687d-b0ae-46e9-93fd-4077c03e5518,RealEstate,DE,32.0,0,12,0.0911,0,1,,,,,,,,,,,,,buyer,250000.0,400000.0,1.0,In Progress
afe13a9e-e867-42e7-9867-63d8d12ef73e,21e5299b-e40b-4344-8d69-9aae36e46200,RealEstate,TX,28.0,0,7,-0.0651,0,0,,,,,,,,,,,,,seller,100000.0,250000.0,6.0,
dccfc7e1-aacd-48a7-a1b0-c3e624e952f5,c13fc00b-205c-4d46-9c10-40e66578dd1d,Insurance,ME,40.0,0,9,-0.0654,1,1,,,,,,,,life,3.0,20134.0,1.0,0.0,,,,,
4a6528f8-b4a1-4d2c-9eb6-eb693133870e,6884327e-793b-4a57-8e14-7f62f90ffd4e,AR,FL,85.0,0,14,-0.0881,0,1,,,24454.04,21847.49,1976.0,1.0,Credit Card,,,,,,,,,,
7ea1bb7c-1178-4f85-9448-8b454137b3ab,b19867b3-944d-425f-93ce-caab3de997cc,Insurance,RI,26.0,0,6,-0.2611,1,1,,,,,,,,health,4.0,62068.0,1.0,0.0,,,,,
0e9cf99a-a0b4-4841-88ac-5d2bad09e1b7,32f382bc-3621-4067-a0ca-4d5cdaf565b8,Healthcare,VT,67.0,0,7,-0.1846,1,1,Endocrinology,HUMANA005,,,,,,,,,,,,,,,
d73e42e0-7658-4d64-973c-9a051129fdb9,37ab0444-3f82-4d47-b4f4-b54e1e740754,Healthcare,ME,95.0,0,13,-0.0103,1,1,Orthopedics,MOLINA006,,,,,,,,,,,,,,,
4f1f8342-6822-450d-bb09-181de6d333f0,c44555b0-f2df-42a5-a1d3-e62ed0869f45,AR,TN,83.0,0,0,0.0,0,0,,,17256.73,19025.51,1839.0,0.0,Medical Debt,,,,,,,,,,
4b820814-cc3c-48da-95d0-34117c9522cb,cf5792f6-9b92-4501-8b79-9731c6ec5851,AR,NV,99.0,0,8,0.0637,0,1,,,11218.07,11850.72,2091.0,0.0,Personal Loan,,,,,,,,,,
9b3ec3a5-5979-44f0-9ca2-2dc4eaf01c30,05a76fca-155f-4381-9cb0-a89f94d5049c,AR,MO,12.0,0,6,0.0049,0,1,,,5689.93,5931.31,589.0,0.0,Personal Loan,,,,,,,,,,
d24c7db0-d4a7-4ed4-aacb-389eb0b5fff1,2b5435e5-0ab1-47be-af96-dc9cd99193dd,Insurance,MO,67.0,0,7,0.1189,1,1,,,,,,,,life,6.0,234231.0,0.0,0.0,,,,,
8543a5d3-e22b-4763-a4a9-984a520dd834,f7063d4e-8d68-4b57-a1d4-44c986443c1b,Insurance,ND,71.0,0,0,0.0,1,0,,,,,,,,life,5.0,85348.0,1.0,0.0,,,,,
1aabb06a-bd12-4f02-b3ca-1921fc5e446f,6ab8eff9-aff1-4c88-93a9-7b984dfa07b4,Insurance,CO,45.0,0,3,-0.2409,1,0,,,,,,,,life,2.0,47021.0,1.0,0.0,,,,,
b629cbcb-2c94-4c63-9bd6-e9e8c3564af8,a69ecdf9-710e-460e-a74f-752049e10795,RealEstate,NC,70.0,0,7,-0.2951,0,1,,,,,,,,,,,,,buyer,250000.0,400000.0,3.0,In Progress
6e7e1748-0596-47d4-b3cd-a6c787df1ed5,25b9f1ad-65a0-4aa0-82f1-97ff26332e2c,Healthcare,MO,53.0,0,9,0.0374,1,1,Neurology,CENTENE007,,,,,,,,,,,,,,,
51b14e71-4259-4f0b-bd5a-6f76b77be7db,8ff697cb-72b5-4300-b1c6-ac3d3554945e,Healthcare,NV,28.0,0,8,0.0846,1,1,Cardiology,ANTHEM009,,,,,,,,,,,,,,,
0128066e-1cbd-4661-b3af-b446e128fc7b,eb3f1b95-c014-4e56-ae2d-74807c8dddea,Insurance,CT,6.0,0,13,-0.081,1,1,,,,,,,,health,3.0,81437.0,1.0,0.0,,,,,
9686fafc-69da-4554-ac8b-c877c9c20f5d,ffa17e25-18d7-4f70-894a-30497e4ef0b5,Healthcare,WI,34.0,0,12,0.2149,1,1,Pulmonology,ANTHEM009,,,,,,,,,,,,,,,
1444648b-6bfc-47dd-a60e-779292f4493c,7dc34ac2-cc90-436b-a6ec-0e88e1d55bbb,AR,SD,11.0,0,7,-0.318,0,1,,,31952.01,36612.97,839.0,0.0,Payday Loan,,,,,,,,,,
ac6bc3f3-9807-4c58-839c-e05acc442803,edeb2da1-caa3-416b-8754-eea9cdeb254b,RealEstate,WY,93.0,0,11,0.1594,0,1,,,,,,,,,,,,,buyer,100000.0,250000.0,24.0,Approved
9f11b383-9432-4211-9a55-6162d8ba6556,8f419692-6ffe-4c19-a337-f502a5ba2589,RealEstate,NY,5.0,0,5,-0.1487,0,0,,,,,,,,,,,,,seller,100000.0,250000.0,3.0,
26308293-c6c7-420a-8f6f-2915550f37e6,5a08baf4-722c-435f-b81e-a9973a6879c4,RealEstate,HI,69.0,0,0,0.0,0,0,,,,,,,,,,,,,buyer,100000.0,250000.0,3.0,Approved
e86b004c-2482-4770-a80f-ccd732faf122,56f2a0ff-e0f7-4371-b0bf-53afff9a989b,Healthcare,MD,38.0,0,0,0.0,1,0,Mental Health,CENTENE007,,,,,,,,,,,,,,,
46b1cf7f-2b20-4a26-a698-9ed3e2a3ce71,ffb83b70-5ac4-470a-93d7-d2c3667a92d3,Insurance,AL,50.0,0,0,0.0,1,0,,,,,,,,health,2.0,23426.0,1.0,1.0,,,,,
07b1eae9-61ee-4546-bab4-283f3671a6fa,4da1dbbc-70c9-4f9c-92c9-4ae7584b52f8,Healthcare,MS,53.0,0,0,0.0,1,0,Cardiology,KAISER008,,,,,,,,,,,,,,,
168f8b4f-df42-4766-88ed-d574251e83ff,06204f3e-ab24-444c-a4d0-83fa0a1e3055,Healthcare,AZ,44.0,0,0,0.0,1,0,Neurology,AETNA002,,,,,,,,,,,,,,,
4981d8e0-d614-41c2-bc0a-b4214d05fb68,9c73677e-a65a-404d-b5f0-0680e2c55b00,Insurance,WY,35.0,0,8,0.123,1,1,,,,,,,,auto,1.0,64485.0,0.0,1.0,,,,,
0a325a82-097c-4ae7-abd1-1c26b7fc4180,00411063-ed5d-4aa3-a9a2-0d938440f25e,Healthcare,VT,54.0,0,10,0.1338,1,1,Cardiology,ANTHEM009,,,,,,,,,,,,,,,
4a44a4bd-ddb7-4c89-b9f7-ef7e9020f62f,480658dd-7b8f-41bf-917e-8a4ae47030c0,AR,IL,35.0,0,6,0.2375,0,1,,,31657.07,30101.23,1037.0,0.0,Auto Loan,,,,,,,,,,
e6f104bd-278a-4efe-882d-021505a02482,a2a849b2-2004-4479-a8ca-353be07c5373,AR,NE,38.0,0,6,-0.016,0,0,,,2819.81,2576.16,3140.0,1.0,Credit Card,,,,,,,,,,
9090b898-013e-407f-8178-fa0c4f20c4bd,0974a4ab-b777-4a6c-b9c9-145a37ee383d,Insurance,TX,75.0,0,0,0.0,1,0,,,,,,,,auto,5.0,51307.0,1.0,0.0,,,,,
0ca5d1e0-4ef0-4e9b-82e3-3f33cd4e556b,d15de51b-bc1a-4edc-b41d-d3d0049ae3ac,Healthcare,IL,97.0,0,0,0.0,1,0,Pulmonology,MAGELLAN010,,,,,,,,,,,,,,,
ca24b35d-432b-4055-b172-e1f2e1ee596a,734034ee-8aba-4b63-9558-fd40de7d8479,Healthcare,MS,88.0,0,8,0.1404,1,1,Cardiology,KAISER008,,,,,,,,,,,,,,,
6116400e-20a3-4ae7-a195-81f0ccf3f160,298d8748-b644-483b-8307-d530b1f7ebca,AR,MT,75.0,0,0,0.0,0,0,,,7865.56,7592.19,3164.0,1.0,Personal Loan,,,,,,,,,,
d7afd6a0-acca-4121-bafc-c17621f61020,fa479711-2615-4d89-b6ba-c7352522913b,Insurance,NC,34.0,0,0,0.0,1,0,,,,,,,,life,5.0,18668.0,1.0,0.0,,,,,
1a4e9d1c-6269-446f-830c-d1e6fbe98ef2,f94c6ccc-3d83-4e6f-9156-79a5e639e5af,AR,KS,7.0,1,0,0.0,0,0,,,28654.39,25071.84,1601.0,0.0,Utility Bill,,,,,,,,,,
188545b8-4c5f-4f24-8b4e-7725e16163ef,0bcef829-ce20-4f9a-83c3-8a661f85efd8,Insurance,MN,28.0,0,6,-0.0757,1,0,,,,,,,,health,5.0,27218.0,1.0,0.0,,,,,
328f80e7-5a94-4c01-b0fa-98b8f273baa7,c2c51e35-3c07-44cf-b315-fe13b8fd001d,Healthcare,IN,93.0,0,10,-0.1224,1,1,Dermatology,CENTENE007,,,,,,,,,,,,,,,
49a64675-7a15-40a3-a88a-aaae1d2eb701,8fc83e44-d11d-4227-9251-b6670880b0b2,AR,ME,96.0,0,11,-0.1154,0,1,,,31087.82,27763.19,859.0,0.0,Payday Loan,,,,,,,,,,
966a9897-a424-4726-bddf-d1e253c2b72b,c7f53e33-e23b-4baf-b180-4af51a803179,AR,CT,13.0,0,11,0.2148,0,1,,,34473.34,30669.33,2729.0,1.0,Credit Card,,,,,,,,,,
0915ff59-6082-4c49-ba5f-330b4c4ebdd9,035194fe-4132-490d-a993-c56c2e109df3,AR,MI,,0,7,-0.3152,0,1,,,36788.19,36555.41,1349.0,0.0,Mortgage Deficiency,,,,,,,,,,
483307fc-3f70-46e6-a6b8-e2712e96ac6a,d7de904f-a998-4b1b-a8c5-c58869989aeb,Insurance,OH,14.0,0,4,-0.0569,1,0,,,,,,,,home,1.0,42628.0,1.0,0.0,,,,,
2ff86f06-141d-4c4d-9f4b-fda343367fe8,5008f17e-28e5-4775-8fbd-3b99d9cc20e0,Insurance,ME,13.0,0,7,0.2589,1,1,,,,,,,,health,2.0,65972.0,1.0,0.0,,,,,
752c3271-52b4-43f3-a31f-a326d326fc52,e7bc2fc4-060c-46bb-a766-347c8a74b795,RealEstate,TX,41.0,0,8,0.0928,0,1,,,,,,,,,,,,,buyer,1500000.0,5000000.0,6.0,In Progress
84561aaa-f92c-4f96-b677-652eb8b8e990,325c8e0c-1230-4ea0-821a-44978656e6ac,Insurance,WY,49.0,0,8,-0.0558,1,1,,,,,,,,home,6.0,51428.0,1.0,0.0,,,,,
82cf6895-76ce-47e8-9276-16461a789ab9,c761139a-1fef-4dfd-8c94-ade5336c26a7,AR,VA,18.0,0,4,0.0228,0,1,,,16596.07,14192.07,922.0,0.0,Student Loan,,,,,,,,,,
b5ce5d57-76cf-49fe-8ce8-3b0b4d7372d4,e792e61b-0a00-42f2-9427-eaf32253c768,RealEstate,KS,20.0,0,9,0.0445,0,1,,,,,,,,,,,,,buyer,1500000.0,5000000.0,3.0,Not Started
a9629231-4aa0-4b0b-8489-9a231c96079f,a8635f6e-ba65-46ba-a598-049b575d2e92,Insurance,MS,19.0,0,7,0.1736,1,1,,,,,,,,home,6.0,23641.0,1.0,0.0,,,,,
2c4930ec-de9b-47cb-800e-f35218aa2388,0584423e-df51-4b5d-9585-aa7d21ff825c,AR,AZ,29.0,0,6,0.0666,0,1,,,18139.39,20578.64,1825.0,0.0,Credit Card,,,,,,,,,,
ab784e54-482f-4577-88c7-4610527cb3ba,b7530d36-3ad2-4aac-87b0-6e57de89167f,Insurance,LA,48.0,0,7,-0.1576,1,1,,,,,,,,life,5.0,21427.0,1.0,0.0,,,,,
e828a017-caff-49e5-bcc8-6b241ab4c560,00e79fd3-cff1-4662-beec-089a9dbdc2c2,Insurance,MS,25.0,0,0,0.0,1,0,,,,,,,,health,3.0,19623.0,1.0,1.0,,,,,
e0e098eb-2fa2-4e32-b79d-78438e692675,06d96820-5465-4a67-ae4c-f236c727873d,Insurance,KS,89.0,0,2,0.2157,1,1,,,,,,,,home,1.0,131111.0,0.0,0.0,,,,,
782456dc-f96d-44c2-85c7-b95b96ba47a7,75f00ae2-6870-4dbd-a545-a9557c53dc3f,Insurance,MI,29.0,0,0,0.0,1,0,,,,,,,,life,4.0,83469.0,1.0,1.0,,,,,
bafd6f70-688c-4552-9442-76e25183f986,77c715e5-cafe-45da-8bce-59ac6a235386,AR,TN,77.0,0,7,-0.0379,0,1,,,20412.87,19132.01,627.0,0.0,Utility Bill,,,,,,,,,,
a9b4afd6-3e21-46f4-b8bc-b33994d33ae3,b9dbc2b1-7ba2-455a-90db-ea510f02cb04,Insurance,OR,,0,9,0.0925,1,1,,,,,,,,life,1.0,69903.0,0.0,0.0,,,,,
8ba73f21-599f-4b03-af93-798b33bea997,6cc5d7fd-3c21-405d-8df4-d570e99c44a7,AR,WY,16.0,0,5,0.3514,0,1,,,29438.0,33603.6,665.0,0.0,Mortgage Deficiency,,,,,,,,,,
3eb6813b-77c7-427c-a05e-8f68f20cac3c,e0fda346-bf89-4da4-83b6-66d631936175,Healthcare,NC,13.0,0,10,0.1775,1,1,Endocrinology,ANTHEM009,,,,,,,,,,,,,,,
69194d3b-db67-42df-8b75-09b949070d7f,e72f8a6c-aec1-48aa-b527-9c1098868c88,RealEstate,HI,25.0,0,0,0.0,0,0,,,,,,,,,,,,,seller,1500000.0,5000000.0,6.0,
e3c8a404-92fd-4e2d-90a1-6fed1757e3ee,135149fa-d8fd-43f3-b069-f11e0fa19df4,Healthcare,CA,7.0,0,6,0.0404,1,1,Gastroenterology,AETNA002,,,,,,,,,,,,,,,
d293dfeb-ee49-4791-8011-ecd352b54331,2e31b135-2e01-4507-b7f0-f2f3c4850852,RealEstate,NM,85.0,0,3,0.0124,0,0,,,,,,,,,,,,,seller,400000.0,600000.0,3.0,
dea0413d-c6e0-4e5c-bf1c-5e19eb909c4e,568470c4-318d-4aa8-a928-64fdd9c7e6d8,Insurance,AR,76.0,0,7,-0.2264,1,0,,,,,,,,auto,4.0,72547.0,1.0,0.0,,,,,
8a85b0cd-f53a-4871-b02f-8b7aa86160f5,2f376b3d-0413-4f68-908f-3d4554a50638,Insurance,WA,81.0,0,0,0.0,1,0,,,,,,,,auto,2.0,65368.0,1.0,0.0,,,,,
184de114-6b35-4146-aca6-8153948e4f71,443d652a-e9c1-44dd-bfb5-53417acf0cb2,Insurance,AZ,15.0,0,3,-0.0469,1,0,,,,,,,,life,3.0,36263.0,1.0,0.0,,,,,
33ff620f-365d-47a2-8d7e-8ca4b46282c3,38ac1a65-5d14-41f0-bcdc-2e1f8e2d7116,RealEstate,TN,84.0,0,13,-0.2121,0,1,,,,,,,,,,,,,seller,900000.0,1500000.0,6.0,
444d8fb7-41e3-4958-85e9-e2e7e0d38536,8a854ee6-b5d8-41f8-bfd0-a316cdb73d22,AR,NV,64.0,0,3,0.105,0,1,,,4488.89,5071.32,157.0,0.0,Personal Loan,,,,,,,,,,
70582dc0-3b1f-4b16-a7eb-c65b44ab66b6,31886714-d05d-4513-9ef4-95f3a394c274,Insurance,TX,,0,8,-0.0518,1,1,,,,,,,,home,2.0,146310.0,0.0,0.0,,,,,
d9f6d3bd-7d7e-4c2f-8d78-d0a5194cd467,62898569-5fe0-4f88-907f-be70bb58cd1b,Healthcare,NC,50.0,0,2,0.4752,1,1,Endocrinology,UHC004,,,,,,,,,,,,,,,
cfc7be50-bcc3-467a-bcc6-2ea445e32be0,0bed43e9-4d19-49fb-a4de-dbb2e3ad7d86,AR,TN,73.0,0,9,-0.0919,0,0,,,43992.33,49326.46,801.0,0.0,Payday Loan,,,,,,,,,,
8613ac12-d32d-479d-90e0-63786a682c71,8b66f8e6-d7c4-4ce0-939c-e9a60e1c6ee1,AR,KY,95.0,0,7,0.1334,0,0,,,1640.99,1773.93,137.0,0.0,Personal Loan,,,,,,,,,,
